Precio,Expensas,Direccion,Superficie,Dormitorios,Banos,Antiguedad,Ambientes,Fuente,ciudad
950000,50000,Gobernador Ernesto Manuel Campos 1500,"52,08  m² cubie.",1 dorm.,No disponible,1 año,No disponible,argenprop,Tierra del fuego
1500000,200000,"BALCARCE 800, Piso 3",135  m² cubie.,3 dorm.,No disponible,35 años,No disponible,argenprop,Tucuman
650000,No disponible,"9 DE JULIO 700, Piso 5",80  m² cubie.,2 dorm.,No disponible,15 años,No disponible,argenprop,Tucuman
380000,No disponible,Av. Alem 100,38  m² cubie.,1 dorm.,No disponible,7 años,No disponible,argenprop,Tucuman
180000,No disponible,"Av. Roca 1800, Piso PB",14  m² cubie.,No disponible,1 baño,a estrenar,No disponible,argenprop,Tucuman
390000,90000,Monteagudo 400,55  m² cubie.,1 dorm.,No disponible,No disponible,2 ambientes,argenprop,Tucuman
680000,125000,Muñecas 400,80  m² cubie.,2 dorm.,No disponible,No disponible,3 ambientes,argenprop,Tucuman
500000,75000,"PASAJE TAGLE 3900, Piso 1",80  m² cubie.,2 dorm.,2 baños,No disponible,No disponible,argenprop,Tucuman
380000,79000,CRISOSTOMO ALVAREZ 500,65  m² cubie.,1 dorm.,No disponible,No disponible,2 ambientes,argenprop,Tucuman
180000,No disponible,"Av. Roca 1800, Piso 1",17  m² cubie.,No disponible,1 baño,3 años,No disponible,argenprop,Tucuman
260000,180000,"Catamarca 100, Piso 2",38  m² cubie.,1 dorm.,1 baño,No disponible,No disponible,argenprop,Tucuman
300000,No disponible,JUAN PADROS 500,70  m² cubie.,3 dorm.,1 baño,No disponible,No disponible,argenprop,Tucuman
500000,No disponible,Honduras 100,50  m² cubie.,No disponible,No disponible,No disponible,No disponible,argenprop,Tucuman
380000,No disponible,Barrio Oeste 2,70  m² cubie.,2 dorm.,No disponible,No disponible,3 ambientes,argenprop,Tucuman
380000,30000,España 1400,70  m² cubie.,2 dorm.,No disponible,No disponible,3 ambientes,argenprop,Tucuman
430000,29000,Las Heras C 400,70  m² cubie.,1 dorm.,No disponible,3 años,No disponible,argenprop,Tucuman
390000,43000,Bernabe Araoz C 100,55  m² cubie.,1 dorm.,No disponible,No disponible,2 ambientes,argenprop,Tucuman
410000,30000,Jujuy  D 200,46  m² cubie.,1 dorm.,No disponible,No disponible,2 ambientes,argenprop,Tucuman
380000,134000,Rivadavia 900,98  m² cubie.,1 dorm.,No disponible,No disponible,2 ambientes,argenprop,Tucuman
650000,No disponible,Santiago Del Estero 100,70  m² cubie.,2 dorm.,No disponible,13 años,No disponible,argenprop,Tucuman
390000,35000,General Paz 900,55  m² cubie.,1 dorm.,No disponible,No disponible,2 ambientes,argenprop,Tucuman
310000,39700,Pasaje  Jose Maria Gutierrez al 1400,28  m² cubie.,No disponible,1 baño,a estrenar,No disponible,argenprop,Tucuman
390000,27000,Jujuy  E 200,65  m² cubie.,1 dorm.,No disponible,No disponible,2 ambientes,argenprop,Tucuman
440000,46000,Av. Soldati A 200,65  m² cubie.,1 dorm.,No disponible,12 años,No disponible,argenprop,Tucuman
580000,86000,San Lorenzo 800,65  m² cubie.,2 dorm.,No disponible,No disponible,3 ambientes,argenprop,Tucuman
430000,No disponible,Las Heras C 400,70  m² cubie.,1 dorm.,No disponible,3 años,No disponible,argenprop,Tucuman
390000,30000,Bernabe Araoz C 100,55  m² cubie.,1 dorm.,No disponible,No disponible,2 ambientes,argenprop,Tucuman
420000,30000,Jujuy C 200,55  m² cubie.,1 dorm.,No disponible,No disponible,2 ambientes,argenprop,Tucuman
420000,30000,Jujuy  D 200,46  m² cubie.,1 dorm.,No disponible,No disponible,2 ambientes,argenprop,Tucuman
500000,No disponible,Laprida 400,65  m² cubie.,2 dorm.,No disponible,40 años,No disponible,argenprop,Tucuman
200000,No disponible,Pellegrini 300,No disponible,No disponible,No disponible,No disponible,No disponible,argenprop,Tucuman
315000,26000,CRISóSTOMO ÁLVAREZ 1600,60  m² cubie.,1 dorm.,No disponible,No disponible,2 ambientes,argenprop,Tucuman
300000,50000,General Paz 1000,60  m² cubie.,1 dorm.,No disponible,No disponible,2 ambientes,argenprop,Tucuman
420000,No disponible,Jujuy C 200,55  m² cubie.,1 dorm.,No disponible,No disponible,2 ambientes,argenprop,Tucuman
420000,30000,Jujuy  D 200,46  m² cubie.,1 dorm.,No disponible,No disponible,2 ambientes,argenprop,Tucuman
420000,No disponible,Jujuy B 200,60  m² cubie.,No disponible,No disponible,No disponible,No disponible,argenprop,Tucuman
450000,63000,Amador Lucero B 100,61  m² cubie.,1 dorm.,No disponible,1 año,No disponible,argenprop,Tucuman
210000,25000,Pasaje Gatibaldi 100,35  m² cubie.,No disponible,No disponible,No disponible,No disponible,argenprop,Tucuman
450000,32000,Amador Lucero D 100,60  m² cubie.,1 dorm.,No disponible,1 año,No disponible,argenprop,Tucuman
700000,No disponible,Las Heras A 400,145  m² cubie.,2 dorm.,2 baños,No disponible,No disponible,argenprop,Tucuman
320000,45000,Ayacucho 700,35  m² cubie.,1 dorm.,No disponible,No disponible,2 ambientes,argenprop,Tucuman
470000,No disponible,Balcarce 600,70  m² cubie.,1 dorm.,No disponible,a estrenar,No disponible,argenprop,Tucuman
330000,40000,La Rioja 300,No disponible,No disponible,No disponible,No disponible,No disponible,argenprop,Tucuman
490000,44000,Amador Lucero E 100,74  m² cubie.,1 dorm.,No disponible,1 año,No disponible,argenprop,Tucuman
350000,No disponible,"Balcarce 400, Piso 2",47  m² cubie.,1 dorm.,No disponible,10 años,No disponible,argenprop,Tucuman
430000,No disponible,Balcarce 600,50  m² cubie.,1 dorm.,No disponible,a estrenar,No disponible,argenprop,Tucuman
168795000,No disponible,Avenida Manuel Belgrano 4500,"81,54  m² cubie.",1 dorm.,No disponible,1 año,No disponible,argenprop,Tucuman
240000,20000,Bernardino Rivadavia 1200,35  m² cubie.,1 dorm.,No disponible,10 años,No disponible,argenprop,Tucuman
450000,84121,"Rojas 400, Piso 4",33  m² cubie.,1 dorm.,No disponible,45 años,No disponible,argenprop,Caba
390000,100000,"Gral M Soler 3500, Piso 1",37  m² cubie.,No disponible,1 baño,40 años,No disponible,argenprop,Caba
590000,105000,Doctor Tomás Manuel De Anchorena 1300,36  m² cubie.,No disponible,1 baño,a estrenar,No disponible,argenprop,Caba
500000,105000,"JUNCAL 1100, Piso 4",35  m² cubie.,1 dorm.,No disponible,60 años,No disponible,argenprop,Caba
550000,No disponible,"*RESERVADO * 2000, Piso 3",39  m² cubie.,1 dorm.,No disponible,40 años,No disponible,argenprop,Caba
1331000,227000,Arce al 200,50  m² cubie.,1 dorm.,No disponible,24 años,No disponible,argenprop,Caba
550000,65000,"Guayaquil 100, Piso 5",40  m² cubie.,1 dorm.,No disponible,50 años,No disponible,argenprop,Caba
450000,61000,"Juan Bautista Alberdi 800, Piso 4",33  m² cubie.,1 dorm.,No disponible,40 años,No disponible,argenprop,Caba
1210000,100000,"General Martín De Gainza 400, Piso 7",No disponible,2 dorm.,2 baños,1 año,No disponible,argenprop,Caba
400000,72180,"Alberdi 2800, Piso 3",27  m² cubie.,No disponible,1 baño,5 años,No disponible,argenprop,Caba
650000,140000,"Argerich 1000, Piso 7",60  m² cubie.,2 dorm.,No disponible,40 años,No disponible,argenprop,Caba
1000000,230000,"J Bonifacio 600, Piso 1",70  m² cubie.,2 dorm.,No disponible,10 años,No disponible,argenprop,Caba
390000,100000,"Gral M Soler 3500, Piso 1",37  m² cubie.,No disponible,1 baño,40 años,No disponible,argenprop,Caba
840000,214453,"Hidalgo 300, Piso 6",55  m² cubie.,2 dorm.,No disponible,15 años,No disponible,argenprop,Caba
670000,130000,Avenida Luis María Campos 300,37  m² cubie.,1 dorm.,1 baño,No disponible,No disponible,argenprop,Caba
1300000,320000,"DOBLAS 900, Piso 21",70  m² cubie.,2 dorm.,No disponible,4 años,No disponible,argenprop,Caba
713900,No disponible,"Vicente  Lopez 1900, Piso 2",32  m² cubie.,No disponible,No disponible,No disponible,No disponible,argenprop,Caba
1149500,350000,"Paunero 2700, Piso 5",60  m² cubie.,2 dorm.,No disponible,20 años,No disponible,argenprop,Caba
750000,140000,"Davila 800, Piso 3",73  m² cubie.,2 dorm.,No disponible,40 años,No disponible,argenprop,Caba
900000,90000,"Aranguren 1900, Piso 9",50  m² cubie.,No disponible,No disponible,a estrenar,2 ambientes,argenprop,Caba
459000,50000,Santiago 1333,45  m² cubie.,1 dorm.,No disponible,10 años,No disponible,argenprop,Rosario
428400,70000,3 de Febrero 385,60  m² cubie.,1 dorm.,No disponible,a estrenar,No disponible,argenprop,Rosario
397800,60000,Ituzaingo 1954,45  m² cubie.,1 dorm.,No disponible,10 años,No disponible,argenprop,Rosario
382500,50000,Riobamba  al 183,50  m² cubie.,1 dorm.,No disponible,a estrenar,No disponible,argenprop,Rosario
1500000,300000,"Av. Carballo 100, Piso 8",112  m² cubie.,3 dorm.,No disponible,8 años,No disponible,argenprop,Rosario
790000,230000,"Torre Arealis - Puerto Norte , Piso 05",50  m² cubie.,1 dorm.,1 baño,No disponible,No disponible,argenprop,Rosario
800000,51000,"Catamarca 1900, Piso 2",74  m² cubie.,3 dorm.,2 baños,No disponible,No disponible,argenprop,Rosario
520000,200000,"Mitre 500, Piso 13",85  m² cubie.,2 dorm.,No disponible,65 años,No disponible,argenprop,Rosario
880000,No disponible,La Paz al 200,80  m² cubie.,2 dorm.,No disponible,14 años,No disponible,argenprop,Rosario
650000,220000,Cordoba  al 600,43  m² cubie.,1 dorm.,No disponible,10 años,No disponible,argenprop,Rosario
550000,100000,España  al 700,No disponible,2 dorm.,1 baño,30 años,No disponible,argenprop,Rosario
600000,105000,Rioja  al 1400,101  m² cubie.,3 dorm.,No disponible,a estrenar,No disponible,argenprop,Rosario
580000,No disponible,ALVEAR 472 - 2 - B,38  m² cubie.,1 dorm.,No disponible,a estrenar,No disponible,argenprop,Rosario
400000,45000,Zeballos 1683,35  m² cubie.,1 dorm.,No disponible,2 años,No disponible,argenprop,Rosario
510000,No disponible,Montevideo al 900,65  m² cubie.,2 dorm.,No disponible,46 años,No disponible,argenprop,Rosario
590000,135000,"BUENOS AIRES 1300, Piso 06",61  m² cubie.,2 dorm.,2 baños,No disponible,No disponible,argenprop,Rosario
907500000,No disponible,"9 DE JULIO 900, Piso 15",No disponible,2 dorm.,2 baños,No disponible,6 ambientes,argenprop,Rosario
300000,67147,España 1474 1° 100,"29,71  m² cubie.",No disponible,1 baño,6 años,No disponible,argenprop,Rosario
389000,47000,Pueyrredón y 3 de febrero,No disponible,No disponible,1 baño,8 años,No disponible,argenprop,Rosario
360000,60000,Brown al 2900,35  m² cubie.,No disponible,1 baño,a estrenar,No disponible,argenprop,Rosario
300000,No disponible,"San Juan 1500, Piso 7",27  m² cubie.,1 dorm.,No disponible,40 años,No disponible,argenprop,Rosario
290000,No disponible,"Moreno 300, Piso 4",No disponible,1 dorm.,1 baño,20 años,No disponible,argenprop,Rosario
580000,60000,"URQUIZA 1500, Piso 5",60  m² cubie.,3 dorm.,No disponible,30 años,No disponible,argenprop,Rosario
620000,73000,"Belgrano 900, Piso 8",45  m² cubie.,2 dorm.,No disponible,15 años,No disponible,argenprop,Rosario
550000,120000,Mendoza  al 300,45  m² cubie.,2 dorm.,No disponible,42 años,No disponible,argenprop,Rosario
410000,48000,"Doctor Luis Vila 700, Piso 02",35  m² cubie.,1 dorm.,No disponible,6 años,No disponible,argenprop,Rosario
320000,No disponible,San Juan al 1100,29  m² cubie.,No disponible,1 baño,a estrenar,No disponible,argenprop,Rosario
230000,50000,Entre rios 1800,24  m² cubie.,No disponible,1 baño,No disponible,No disponible,argenprop,Rosario
500000,No disponible,Mitre 1000,No disponible,2 dorm.,2 baños,No disponible,2 ambientes,argenprop,Rosario
400000,65000,"Av Francia 1600, Piso 1",56  m² cubie.,1 dorm.,No disponible,11 años,No disponible,argenprop,Rosario
250000,22000,Rioja 1632,40  m² cubie.,No disponible,1 baño,35 años,No disponible,argenprop,Rosario
230000,No disponible,"Ricchieri 1300, Piso 05",26  m² cubie.,1 dorm.,No disponible,125 años,No disponible,argenprop,Rosario
300000,No disponible,Rodriguez 1315,35  m² cubie.,1 dorm.,No disponible,a estrenar,No disponible,argenprop,Rosario
660000,49000,Balcarce y Brown,45  m² cubie.,1 dorm.,No disponible,2 años,No disponible,argenprop,Rosario
290000,90000,"ENTRE RIOS 2000, Piso 3",No disponible,1 dorm.,1 baño,35 años,No disponible,argenprop,Rosario
270000,27000,"Reconquista 1300, Piso 1",45  m² cubie.,1 dorm.,No disponible,5 años,No disponible,argenprop,Rosario
300000,30000,"RECONQUISTA 1300, Piso 1",50  m² cubie.,2 dorm.,No disponible,5 años,No disponible,argenprop,Rosario
1050000,No disponible,"Pje Campichuelo 800, Piso 9",210  m² cubie.,4 dorm.,No disponible,20 años,No disponible,argenprop,Rosario
520000,No disponible,BOULEVARD AVELLANEDA BIS 700,No disponible,1 dorm.,1 baño,No disponible,2 ambientes,argenprop,Rosario
700000,85000,"Leguizamon 1100, Piso 7",47  m² cubie.,1 dorm.,1 baño,No disponible,No disponible,argenprop,Rosario
770000,120000,Dorrego A 100,75  m² cubie.,2 dorm.,1 baño,No disponible,No disponible,argenprop,Rosario
350000,No disponible,"Italia 500, Piso 4",No disponible,1 dorm.,1 baño,No disponible,2 ambientes,argenprop,Rosario
290000,No disponible,"Juan manuel de rosas 1100, Piso 4",40  m² cubie.,1 dorm.,No disponible,20 años,No disponible,argenprop,Rosario
550000,No disponible,"Cerrito 1300, Piso 1","52,59  m² cubie.",2 dorm.,No disponible,8 años,No disponible,argenprop,Rosario
390000,No disponible,Alvear al 600,30  m² cubie.,No disponible,1 baño,a estrenar,No disponible,argenprop,Rosario
285000,50000,"Buenos Aires 1600, Piso 1",39  m² cubie.,1 dorm.,No disponible,50 años,No disponible,argenprop,Rosario
470000,No disponible,"Mariano Moreno 1200, Piso 1",66  m² cubie.,1 dorm.,1 baño,No disponible,No disponible,argenprop,Rosario
300000,No disponible,San Lorenzo  al 800,No disponible,1 dorm.,1 baño,50 años,No disponible,argenprop,Rosario
300000,No disponible,Urquiza al 1500,37  m² cubie.,1 dorm.,No disponible,40 años,No disponible,argenprop,Rosario
180000,18000,"Reconquista 1300, Piso 1",32  m² cubie.,1 dorm.,No disponible,5 años,No disponible,argenprop,Rosario
900000,90000,Vicealmirante O'Connor al 300,45  m² cubie.,1 dorm.,No disponible,45 años,No disponible,argenprop,Bariloche
590000,No disponible,Av De Los Pioneros 4700,No disponible,No disponible,No disponible,No disponible,No disponible,argenprop,Bariloche
900000,No disponible,Onelli 100,No disponible,No disponible,No disponible,No disponible,No disponible,argenprop,Bariloche
650000,No disponible,Calle 6,No disponible,No disponible,No disponible,No disponible,No disponible,argenprop,Bariloche
600000,No disponible,Tronador 1700,21  m² cubie.,No disponible,1 baño,a estrenar,No disponible,argenprop,Bariloche
1210000,85950,Salta al 400,71  m² cubie.,2 dorm.,No disponible,30 años,No disponible,argenprop,Bariloche
950000,No disponible,Av. Bustillo al 4400,No disponible,2 dorm.,1 baño,25 años,No disponible,argenprop,Bariloche
1500000,No disponible,Los Molles 1900,80  m² cubie.,2 dorm.,2 baños,No disponible,No disponible,argenprop,Bariloche
600000,No disponible,Tronador  al 1700  Monoambiente Alquiler,20  m² cubie.,No disponible,1 baño,a estrenar,No disponible,argenprop,Bariloche
1200000,120000,24 de Junio  al 700,50  m² cubie.,1 dorm.,No disponible,a estrenar,No disponible,argenprop,Bariloche
900000,108000,20 de Junio 700,50  m² cubie.,1 dorm.,No disponible,a estrenar,No disponible,argenprop,Bariloche
1100000,118500,20 de Junio 700,50  m² cubie.,1 dorm.,No disponible,a estrenar,No disponible,argenprop,Bariloche
1300000,No disponible,"Barrio Melipal, San Carlos de Bariloche",50  m² cubie.,1 dorm.,No disponible,a estrenar,No disponible,argenprop,Bariloche
750000,No disponible,ELORDI  al 1600,No disponible,1 dorm.,1 baño,a estrenar,No disponible,argenprop,Bariloche
750000,No disponible,Combate rio santiago al 3700,30  m² cubie.,No disponible,1 baño,a estrenar,No disponible,argenprop,Bariloche
1200000,No disponible,Palacios 654,48  m² cubie.,1 dorm.,No disponible,10 años,No disponible,argenprop,Bariloche
1200000,No disponible,Gallardo al 600,No disponible,2 dorm.,1 baño,10 años,No disponible,argenprop,Bariloche
950000,No disponible,"Exequiel Bustillo 15400, Piso 2",75  m² cubie.,2 dorm.,No disponible,15 años,No disponible,argenprop,Bariloche
800000,No disponible,"Asuncion 1000, Piso P.A",75  m² cubie.,2 dorm.,No disponible,10 años,No disponible,argenprop,Bariloche
747500,No disponible,"9 de julio 400, Piso 0",45  m² cubie.,1 dorm.,No disponible,2025 años,No disponible,argenprop,Bariloche
690000,No disponible,"9 de julio 400, Piso 0",85  m² cubie.,1 dorm.,No disponible,2025 años,No disponible,argenprop,Bariloche
1200000,140000,Avenida Exequiel Bustillo 7800,"54,70  m² cubie.",1 dorm.,No disponible,11 años,No disponible,argenprop,Bariloche
54000,No disponible,Los Pehuenes 1600,20  m² cubie.,No disponible,1 baño,a estrenar,No disponible,argenprop,Bariloche
1000000,No disponible,De la tempestad 1000,60  m² cubie.,1 dorm.,1 baño,No disponible,No disponible,argenprop,Bariloche
500000,No disponible,Val Sereno 100,30  m² cubie.,No disponible,1 baño,1 año,No disponible,argenprop,Bariloche
968000,65000,Mitre 100,35  m² cubie.,1 dorm.,No disponible,52 años,No disponible,argenprop,Bariloche
1500000,35000,Albarracín 600,74  m² cubie.,3 dorm.,No disponible,35 años,No disponible,argenprop,Bariloche
1000000,No disponible,Chubut 100,80  m² cubie.,3 dorm.,No disponible,30 años,No disponible,argenprop,Bariloche
786500,No disponible,Ada María Elflein 800,40  m² cubie.,No disponible,1 baño,a estrenar,No disponible,argenprop,Bariloche
968000,No disponible,FREY 200,42  m² cubie.,1 dorm.,No disponible,27 años,No disponible,argenprop,Bariloche
